unique_employee_ids,stillExists,companyAlias,is_train,vote_cnt,vote_avg,vote_std,vote_p50,vote_p75,votes_monday_cnt,votes_monday_avg,votes_monday_std,votes_monday_p50,votes_monday_p75,votes_friday_cnt,votes_friday_avg,votes_friday_std,votes_friday_p50,votes_friday_p75,acpt_likes_cnt,acpt_likes_avg,acpt_likes_std,acpt_likes_p50,acpt_likes_p75,acpt_dislikes_cnt,acpt_dislikes_avg,acpt_dislikes_std,acpt_dislikes_p50,acpt_dislikes_p75,len_txt_cnt,len_txt_avg,len_txt_std,len_txt_p50,len_txt_p75,comment_weekend_cnt,comment_weekday_cnt,comment_morning_cnt,comment_night_cnt,comment_lunch_cnt,gv_liked_cnt,gv_disliked_cnt,reaction_cnt,turn_over_rate,vote_company_cnt,vote_company_avg,vote_company_std,vote_company_p50,vote_company_p75,comment_per_emp_avg,comment_len_per_emp_avg,comment_per_emp_p50,comment_len_per_emp_p50,gv_liked_per_emp_avg,gv_disliked_per_emp_avg,gv_liked_per_emp_p50,gv_disliked_per_emp_p50
28_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,137.0,3.613138686131387,0.5719956702643847,4.0,4.0,26.0,3.769230769230769,0.4296689244236597,4.0,4.0,23.0,3.608695652173913,0.5830273995419091,4.0,4.0,20.0,4.4,3.5303198006323506,3.5,7.0,2.0,0.0,0.0,0.0,0.0,24.0,28.333333333333332,15.826962867941164,21.0,36.75,2.0,22.0,4.0,2.0,2.0,4.0,7.0,11.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
29_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,45.0,3.4444444444444446,0.5025189076296062,3.0,4.0,10.0,3.4,0.5163977794943221,3.0,4.0,10.0,3.7,0.48304589153964794,4.0,4.0,12.0,5.666666666666667,4.696871944241833,5.0,8.0,2.0,14.0,0.0,14.0,14.0,12.0,49.0,23.541066632202927,52.5,67.0,2.0,10.0,4.0,2.0,4.0,3.0,0.0,3.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
30_56aec740f1ef260003e307d6,False,56aec740f1ef260003e307d6,1,43.0,2.7209302325581395,0.7343796019624429,3.0,3.0,5.0,3.0,0.0,3.0,3.0,9.0,2.7777777777777777,1.092906420717,3.0,4.0,12.0,3.5,3.2333489534143163,2.5,4.0,10.0,1.2,1.5491933384829668,1.0,1.0,20.0,76.1,45.28378355031279,68.0,106.0,2.0,18.0,0.0,14.0,2.0,14.0,1.0,15.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
31_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,53.0,4.0,0.0,4.0,4.0,8.0,4.0,0.0,4.0,4.0,10.0,4.0,0.0,4.0,4.0,86.0,8.279069767441861,6.377628478269957,6.0,12.5,20.0,10.8,6.708988471877818,10.5,17.0,88.0,154.1818181818182,219.19143711012836,65.5,141.5,14.0,74.0,18.0,12.0,20.0,667.0,184.0,851.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
32_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,182.0,3.8241758241758244,0.6580299845962723,4.0,4.0,28.0,3.75,0.7993052538854531,4.0,4.0,31.0,3.838709677419355,0.637535577754862,4.0,4.0,78.0,2.9743589743589745,3.2191567782527084,2.0,3.0,20.0,3.5,4.334682650922732,2.0,5.0,86.0,29.162790697674417,17.13329092739442,24.0,33.75,12.0,74.0,12.0,18.0,8.0,63.0,0.0,63.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
33_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,253.0,3.9960474308300395,0.06286946134619312,4.0,4.0,44.0,4.0,0.0,4.0,4.0,45.0,4.0,0.0,4.0,4.0,76.0,6.026315789473684,4.255110446543156,5.0,8.0,28.0,4.857142857142857,2.8246833413386323,5.0,6.0,78.0,52.92307692307692,34.43524667816704,43.0,63.5,0.0,78.0,12.0,4.0,20.0,457.0,97.0,554.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
34_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,369.0,2.2872628726287263,1.332648286370686,2.0,4.0,54.0,2.3333333333333335,1.331760078114815,2.0,4.0,56.0,2.375,1.3825207544061087,2.0,4.0,134.0,8.044776119402986,5.553385029677528,7.0,10.0,82.0,7.780487804878049,5.831003535262562,7.0,10.0,138.0,67.04347826086956,72.40507196465974,38.0,68.0,26.0,112.0,98.0,4.0,10.0,741.0,311.0,1052.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
36_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,212.0,3.452830188679245,0.5175969899576643,3.0,4.0,33.0,3.515151515151515,0.5075192189225523,4.0,4.0,33.0,3.4545454545454546,0.5056498968474317,3.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,261.0,58.0,319.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
38_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,64.0,2.703125,0.7700687971739618,3.0,3.0,12.0,2.6666666666666665,0.7784989441615229,3.0,3.0,12.0,2.75,0.965307299163423,3.0,3.0,6.0,8.333333333333334,3.7237973450050514,7.0,11.5,2.0,13.0,0.0,13.0,13.0,6.0,79.66666666666667,24.824718863799177,84.0,99.75,0.0,6.0,2.0,0.0,2.0,6.0,2.0,8.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
40_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,2.0,2.0,0.0,2.0,2.0,1.0,2.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
41_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,11.0,2.1818181818181817,0.7507571935295484,2.0,3.0,2.0,2.5,0.7071067811865476,2.5,2.75,3.0,2.0,1.0,2.0,2.5,6.0,4.333333333333333,5.163977794943222,1.0,8.5,2.0,11.0,0.0,11.0,11.0,10.0,64.4,27.403162834485606,61.0,64.0,0.0,10.0,0.0,2.0,4.0,8.0,1.0,9.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
43_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,46.0,3.891304347826087,0.5261288760397956,4.0,4.0,11.0,4.0,0.0,4.0,4.0,9.0,3.7777777777777777,0.6666666666666666,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
44_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,1.0,4.0,,4.0,4.0,1.0,4.0,,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
45_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,20.0,3.75,0.7163503994113789,4.0,4.0,3.0,3.6666666666666665,0.5773502691896258,4.0,4.0,3.0,4.0,0.0,4.0,4.0,26.0,4.076923076923077,1.8530639907585904,4.0,5.0,16.0,2.75,2.569046515733026,3.0,4.25,36.0,58.0,43.50763479797868,47.5,82.0,0.0,36.0,4.0,2.0,6.0,41.0,11.0,52.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
47_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,16.0,3.4375,0.7274384280931732,4.0,4.0,3.0,3.6666666666666665,0.5773502691896258,4.0,4.0,1.0,2.0,,2.0,2.0,32.0,9.5625,5.825070953465135,8.0,11.0,12.0,10.166666666666666,8.429745314100899,7.0,8.0,32.0,103.0,61.440766124255674,108.5,129.0,0.0,32.0,4.0,0.0,12.0,3.0,0.0,3.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
51_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,79.0,3.151898734177215,0.6010377264266534,3.0,4.0,12.0,3.0,0.6030226891555273,3.0,3.0,12.0,3.1666666666666665,0.7177405625652734,3.0,4.0,6.0,8.333333333333334,2.250925735484551,8.0,10.25,0.0,,,,,6.0,49.666666666666664,33.4942781183095,43.0,78.25,0.0,6.0,0.0,0.0,2.0,31.0,2.0,33.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
52_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,142.0,3.507042253521127,0.7786738942991289,4.0,4.0,22.0,3.090909090909091,0.9211323729436767,3.0,4.0,18.0,3.7222222222222223,0.4608885989624769,4.0,4.0,76.0,2.8421052631578947,2.394731058408284,2.0,4.0,48.0,2.5416666666666665,3.0314544878748775,1.0,4.0,98.0,28.20408163265306,30.744695019276403,19.0,33.0,24.0,74.0,18.0,34.0,4.0,70.0,21.0,91.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
54_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,7.0,3.142857142857143,0.37796447300922725,3.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
55_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,13.0,2.5384615384615383,1.1982893790305562,3.0,3.0,2.0,2.0,1.4142135623730951,2.0,2.5,6.0,3.3333333333333335,0.816496580927726,3.5,4.0,,,,,,,,,,,,,,,,,,,,,10.0,2.0,12.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
58_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,150.0,3.02,0.14046901303903667,3.0,3.0,17.0,3.0,0.0,3.0,3.0,28.0,3.0357142857142856,0.1889822365046136,3.0,3.0,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
59_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,151.0,3.9602649006622515,0.28001892083659286,4.0,4.0,23.0,4.0,0.0,4.0,4.0,26.0,3.9615384615384617,0.1961161351381841,4.0,4.0,18.0,4.888888888888889,2.72005382491919,4.0,7.0,0.0,,,,,20.0,53.1,11.986395797341514,52.0,60.0,0.0,20.0,0.0,2.0,2.0,39.0,55.0,94.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
61_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,33.0,3.121212121212121,0.6498834394323992,3.0,4.0,4.0,2.75,0.5,3.0,3.0,6.0,3.5,0.5477225575051661,3.5,4.0,8.0,7.5,1.7728105208558367,8.0,9.0,4.0,8.0,1.1547005383792515,8.0,9.0,8.0,107.25,76.31279615597148,95.5,142.5,0.0,8.0,2.0,0.0,4.0,13.0,1.0,14.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
64_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,93.0,3.043010752688172,1.141261492104848,3.0,4.0,15.0,2.8666666666666667,1.245945806357946,3.0,4.0,17.0,3.588235294117647,0.6183469424008422,4.0,4.0,22.0,5.2727272727272725,3.0578831486257534,5.0,8.0,10.0,6.2,3.73571352696584,8.0,9.0,22.0,44.45454545454545,42.064267465422446,41.0,52.75,0.0,22.0,2.0,0.0,6.0,23.0,3.0,26.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
65_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,20.0,2.75,1.0195458225163432,3.0,3.0,3.0,2.3333333333333335,1.5275252316519465,2.0,3.0,4.0,3.25,0.5,3.0,3.25,14.0,5.0,6.300183147521007,2.0,6.25,18.0,3.7777777777777777,5.975986805595674,1.0,4.0,24.0,15.583333333333334,20.338262647931163,2.5,33.75,4.0,20.0,0.0,12.0,2.0,7.0,0.0,7.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
66_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,36.0,3.2777777777777777,1.1615534207286158,4.0,4.0,9.0,3.6666666666666665,1.0,4.0,4.0,9.0,2.888888888888889,1.4529663145135578,4.0,4.0,18.0,6.666666666666667,6.41688947919748,4.0,10.0,10.0,9.4,7.32120208708925,10.0,17.0,18.0,54.77777777777778,36.566708670682075,40.0,89.0,2.0,16.0,4.0,2.0,0.0,206.0,31.0,237.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
67_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,107.0,3.0841121495327104,1.26730657284178,4.0,4.0,21.0,3.2857142857142856,1.1464230084422218,4.0,4.0,13.0,2.6923076923076925,1.4366984945013914,3.0,4.0,,,,,,,,,,,,,,,,,,,,,66.0,7.0,73.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
68_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,93.0,3.021505376344086,0.14584794223227657,3.0,3.0,19.0,3.0526315789473686,0.22941573387056183,3.0,3.0,14.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,,,,,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
69_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,233.0,3.6566523605150216,0.7267434116553725,4.0,4.0,36.0,3.75,0.7319250547113999,4.0,4.0,32.0,3.75,0.6221710168382552,4.0,4.0,8.0,9.5,4.44007721940573,8.5,11.5,4.0,13.0,3.4641016151377544,13.0,16.0,8.0,166.25,110.75939173335532,170.0,254.0,0.0,8.0,0.0,0.0,2.0,136.0,15.0,151.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
71_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,80.0,3.1125,0.4498593310375131,3.0,3.0,16.0,3.125,0.5,3.0,3.0,10.0,2.8,0.6324555320336759,3.0,3.0,6.0,5.666666666666667,0.5163977794943222,6.0,6.0,2.0,5.0,0.0,5.0,5.0,6.0,40.333333333333336,1.8618986725025255,41.0,41.75,0.0,6.0,0.0,0.0,2.0,15.0,1.0,16.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
72_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,1.0,3.0,,3.0,3.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
73_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,139.0,3.8129496402877696,0.3913622682141875,4.0,4.0,21.0,3.7142857142857144,0.46291004988627554,4.0,4.0,18.0,3.9444444444444446,0.23570226039551587,4.0,4.0,10.0,11.2,6.0882400303098,12.0,12.0,6.0,10.333333333333334,2.581988897471611,12.0,12.0,10.0,78.8,49.253990250085884,96.0,96.0,2.0,8.0,0.0,2.0,0.0,73.0,28.0,101.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
74_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,258.0,3.9224806201550386,0.44305980836269077,4.0,4.0,35.0,3.914285714285714,0.50709255283711,4.0,4.0,40.0,3.975,0.158113883008419,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,6.0,22.666666666666668,20.98253241786288,15.0,40.5,2.0,4.0,0.0,0.0,0.0,17.0,3.0,20.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
75_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,70.0,3.557142857142857,0.9873946729477688,4.0,4.0,7.0,3.142857142857143,1.4638501094227998,4.0,4.0,13.0,3.5384615384615383,0.877058019307029,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,2.0,27.0,0.0,27.0,27.0,0.0,2.0,0.0,0.0,0.0,26.0,12.0,38.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
76_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,75.0,3.44,1.0428650763965432,4.0,4.0,13.0,3.3846153846153846,1.12089707663561,4.0,4.0,12.0,3.6666666666666665,0.8876253645985945,4.0,4.0,20.0,1.5,1.2354415362426845,1.0,1.0,6.0,1.6666666666666667,2.581988897471611,0.0,3.75,30.0,9.8,7.853837190869801,7.0,17.5,4.0,26.0,14.0,4.0,0.0,38.0,1.0,39.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
78_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,14.0,3.2857142857142856,0.4688072309384954,3.0,3.75,2.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
79_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,194.0,4.0,0.0,4.0,4.0,35.0,4.0,0.0,4.0,4.0,32.0,4.0,0.0,4.0,4.0,46.0,12.478260869565217,9.878684416312804,9.0,20.0,16.0,22.0,8.86942313043338,21.0,27.5,52.0,258.11538461538464,323.1714565782504,164.5,310.0,4.0,48.0,34.0,0.0,6.0,191.0,222.0,413.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
80_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,4.0,3.5,0.5773502691896257,3.5,4.0,1.0,3.0,,3.0,3.0,1.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
81_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,23.0,2.9565217391304346,0.4746540241984124,3.0,3.0,6.0,3.0,0.0,3.0,3.0,5.0,3.2,0.447213595499958,3.0,3.0,,,,,,,,,,,,,,,,,,,,,9.0,2.0,11.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
82_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,5.0,3.0,1.224744871391589,3.0,4.0,0.0,,,,,1.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
83_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,20.0,3.6,0.8825799501580879,4.0,4.0,6.0,3.0,1.2649110640673518,3.5,4.0,5.0,4.0,0.0,4.0,4.0,32.0,8.375,8.544947573406057,5.0,10.25,14.0,7.714285714285714,10.417651968052711,3.0,11.25,34.0,103.52941176470588,142.93381288663002,48.0,74.0,0.0,34.0,8.0,0.0,12.0,28.0,8.0,36.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
84_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,0,55.0,3.036363636363636,0.33130697210338,3.0,3.0,11.0,3.0,0.0,3.0,3.0,12.0,3.3333333333333335,0.4923659639173309,3.0,4.0,18.0,4.333333333333333,1.9402850002906638,4.0,5.0,6.0,6.333333333333333,1.8618986725025255,7.0,7.75,18.0,66.77777777777777,94.35449772973234,29.0,38.0,0.0,18.0,10.0,0.0,6.0,87.0,3.0,90.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
85_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,12.0,2.9166666666666665,0.288675134594813,3.0,3.0,4.0,2.75,0.5,3.0,3.0,3.0,3.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
86_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,9.0,2.5555555555555554,0.7264831572567788,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,3.0,1.4142135623730951,3.0,3.5,6.0,2.0,0.8944271909999159,2.0,2.75,2.0,1.0,0.0,1.0,1.0,6.0,17.0,7.64198926981712,18.0,23.25,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
87_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,85.0,3.9647058823529413,0.18561729852738681,4.0,4.0,19.0,3.8947368421052633,0.31530176764230583,4.0,4.0,13.0,3.923076923076923,0.2773500981126147,4.0,4.0,4.0,4.0,3.4641016151377544,4.0,7.0,0.0,,,,,4.0,39.5,39.83716857408418,39.5,74.0,2.0,2.0,0.0,0.0,0.0,32.0,7.0,39.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
89_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,155.0,3.0,0.9116846116771036,3.0,4.0,33.0,2.787878787878788,0.9272801544562922,3.0,4.0,31.0,3.3548387096774195,0.9848311901632073,4.0,4.0,22.0,17.0,9.08164029656485,20.0,23.0,16.0,16.0,7.192588778272628,20.0,20.75,22.0,92.81818181818181,61.898254736251964,84.0,116.0,0.0,22.0,2.0,0.0,14.0,152.0,40.0,192.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
90_56aec740f1ef260003e307d6,False,56aec740f1ef260003e307d6,1,120.0,3.158333333333333,0.6481497043243066,3.0,4.0,19.0,2.789473684210526,0.8549819600709617,3.0,3.0,19.0,3.4210526315789473,0.606976978666884,3.0,4.0,32.0,4.875,5.014495118187131,3.0,6.25,14.0,3.4285714285714284,5.079586381015466,1.0,5.75,42.0,34.523809523809526,31.663811840262014,25.0,39.0,0.0,42.0,4.0,8.0,2.0,87.0,7.0,94.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
91_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,54.0,3.2962962962962963,0.8823132039119354,4.0,4.0,13.0,3.4615384615384617,0.6602252917735246,4.0,4.0,8.0,3.25,1.0350983390135313,4.0,4.0,28.0,7.071428571428571,5.610364558225292,5.5,8.0,8.0,7.5,7.3484692283495345,5.0,9.25,28.0,89.64285714285714,78.7782703098759,68.5,92.0,4.0,24.0,8.0,2.0,0.0,131.0,20.0,151.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
92_56aec740f1ef260003e307d6,True,56aec740f1ef260003e307d6,1,74.0,2.6621621621621623,0.9831042117453398,3.0,3.0,11.0,2.6363636363636362,1.12006493318265,3.0,3.5,16.0,2.875,1.0878112581387147,3.0,4.0,4.0,4.0,3.4641016151377544,4.0,7.0,2.0,7.0,0.0,7.0,7.0,4.0,27.0,18.475208614068023,27.0,43.0,0.0,4.0,0.0,0.0,2.0,102.0,10.0,112.0,0.08713692946058094,17973,3.316140877983642,0.9488266188054612,4,4,40.49723756906077,3133.790055248619,24.0,1522.0,105.75490196078431,30.17156862745098,35.5,4.0
